id,Date,Complete_Hour,latitude,longitude,PM1,PM2.5,PM10,CO2,TVOC,O3,CO,NO2,CH2O,temperature,humidity
2218,10.03.2024,11:13:14,1,1,2,4,4,451,0,0.02,0,10,0.02,21.7,79
2219,10.03.2024,11:13:29,1,1,2,4,4,446,0,0.02,0,10,0.02,21.7,78
2220,10.03.2024,11:13:44,1,1,3,4,4,453,0,0.02,0,10,0.02,21.5,79
2221,10.03.2024,11:13:59,1,1,4,5,5,471,0,0.02,0,10,0.02,21.1,80
2222,10.03.2024,11:14:14,1,1,5,7,7,462,0,0.11,0,10,0.02,21.4,81
2223,10.03.2024,11:14:29,1,1,5,7,7,448,0,0.14,0,10,0.02,21.7,79
2224,10.03.2024,11:14:44,1,1,5,7,7,448,0,0.05,0,10,0.02,21.5,80
2225,10.03.2024,11:14:59,1,1,5,7,7,450,0,0.07,0,6.9,0.02,20.9,81
2226,10.03.2024,11:15:14,1,1,5,7,7,446,0,0.02,0,10,0.02,21.2,80
2227,10.03.2024,11:15:29,1,1,5,7,7,450,0,0.13,0,10,0.02,21.4,80
2228,10.03.2024,11:15:44,1,1,5,7,7,446,0,0.14,0,10,0.02,21.7,79
2229,10.03.2024,11:15:59,1,1,5,7,7,447,0,0.06,0,10,0.02,21.3,79
2230,10.03.2024,11:16:14,1,1,5,7,7,455,0,0.05,0,10,0.02,21.1,81
2231,10.03.2024,11:16:29,1,1,4,5,5,455,0,0.12,0,7.4,0.02,20.6,81
2232,10.03.2024,11:16:44,1,1,4,5,5,444,0,0.02,0,10,0.02,20.5,82
2233,10.03.2024,11:16:59,1,1,4,5,5,462,0,0.04,0,10,0.02,21.5,81
2234,10.03.2024,11:17:14,1,1,4,5,5,462,0,0.16,0,10,0.02,21.8,79
2235,10.03.2024,11:17:29,1,1,4,5,5,460,0,0.16,0,10,0.02,21.9,79
2236,10.03.2024,11:17:45,1,1,2,4,4,447,0,0.18,0,0.85,0.02,22.1,78
2237,10.03.2024,11:18:00,1,1,2,4,4,446,0,0.14,0,0.88,0.02,22.2,78
2238,10.03.2024,11:18:15,1,1,4,5,5,439,0,0.03,0,10,0.02,22.3,78
2239,10.03.2024,11:18:30,1,1,5,7,7,450,0,0.03,0,10,0.02,21.7,78
2240,10.03.2024,11:18:45,1,1,5,7,7,452,0,0.08,0,10,0.02,21.6,79
2241,10.03.2024,11:19:00,1,1,5,8,8,446,0,0.03,0,10,0.02,22.1,78
2242,10.03.2024,11:19:15,1,1,5,7,7,448,1,0.09,0,0.84,0.02,22.4,78
2243,10.03.2024,11:19:30,1,1,4,5,5,445,1,0.1,0,0.68,0.02,22.7,77
2244,10.03.2024,11:19:45,1,1,4,5,5,447,1,0.14,0,0.37,0.02,22.6,76
2245,10.03.2024,11:20:00,1,1,4,5,5,447,1,0.02,0,1.9,0.02,22.7,76
2246,10.03.2024,11:20:15,1,1,5,7,7,440,1,0.02,0,10,0.02,21.9,77
2247,10.03.2024,11:20:30,1,1,5,7,7,445,0,0.02,0,10,0.02,21.2,79
2248,10.03.2024,11:20:45,1,1,5,7,7,445,0,0.02,0,0.91,0.02,21.2,80
2249,10.03.2024,11:21:00,1,1,4,6,6,432,0,0.02,0,10,0.02,21.1,80
2250,10.03.2024,11:21:15,1,1,4,5,5,441,0,0.02,0,10,0.02,22,78
2251,10.03.2024,11:21:30,1,1,5,7,7,447,0,0.12,0,0.93,0.02,22.5,77
2252,10.03.2024,11:21:45,1,1,4,5,5,451,0,0.13,0,0.89,0.02,22.5,77
2253,10.03.2024,11:22:00,1,1,3,4,5,451,0,0.05,0,10,0.02,22.4,76
2254,10.03.2024,11:22:15,1,1,2,4,4,445,0,0.04,0,10,0.02,22.4,77
2255,10.03.2024,11:22:30,1,1,2,4,4,435,0,0.02,0,10,0.02,21.2,78
2256,10.03.2024,11:22:45,1,1,2,4,4,443,0,0.02,0,10,0.02,20.8,79
2257,10.03.2024,11:23:00,1,1,4,5,5,450,0,0.02,0,10,0.02,21.1,79
2258,10.03.2024,11:23:15,1,1,3,4,4,437,0,0.02,0,10,0.02,20.9,80
2259,10.03.2024,11:23:30,1,1,2,4,4,447,0,0.02,0,2.86,0.02,21.7,78
2260,10.03.2024,11:23:45,1,1,2,4,4,447,0,0.1,0,10,0.02,21.7,78
2261,10.03.2024,11:24:00,1,1,2,4,4,448,0,0.12,0,10,0.02,21.1,79
2262,10.03.2024,11:24:15,1,1,3,4,4,442,0,0.1,0,10,0.02,20.9,80
2263,10.03.2024,11:24:30,1,1,5,7,7,448,0,0.02,0,10,0.02,20.9,80
2264,10.03.2024,11:24:45,1,1,5,8,8,453,0,0.09,0,10,0.02,21.5,79
2265,10.03.2024,11:25:00,1,1,5,8,8,439,0,0.08,0,10,0.02,21.5,79
2266,10.03.2024,11:25:15,1,1,6,8,8,448,0,0.11,0,10,0.02,21.8,79
2267,10.03.2024,11:25:30,1,1,5,7,7,438,0,0.12,0,10,0.02,21.6,78
2268,10.03.2024,11:25:45,1,1,5,7,7,446,0,0.08,0,10,0.02,21.6,78
2269,10.03.2024,11:26:00,1,1,5,7,7,446,0,0.03,0,10,0.02,21.5,79
2270,10.03.2024,11:26:15,1,1,5,7,7,451,0,0.08,0,10,0.02,21.6,79
2271,10.03.2024,11:26:30,1,1,5,7,7,459,0,0.03,0,10,0.02,21.8,79
2272,10.03.2024,11:26:45,1,1,5,7,7,448,0,0.03,0,10,0.02,22.1,78
2273,10.03.2024,11:27:00,1,1,5,7,7,450,0,0.04,0,10,0.02,22.3,77
2274,10.03.2024,11:27:15,1,1,4,6,6,443,0,0.02,0,10,0.02,21.3,78
2275,10.03.2024,11:27:30,1,1,5,7,7,441,0,0.02,0,10,0.02,21.7,79
2276,10.03.2024,11:27:45,1,1,4,5,5,446,0,0.03,0,10,0.02,21.6,79
2277,10.03.2024,11:28:01,1,1,4,5,5,447,0,0.11,0,10,0.02,22.1,78
2278,10.03.2024,11:28:16,1,1,5,7,7,450,0,0.09,0,10,0.02,21.9,78
2279,10.03.2024,11:28:31,1,1,4,5,5,446,0,0.16,0,10,0.02,22,78
2280,10.03.2024,11:28:46,1,1,5,7,7,444,0,0.18,0,0.7,0.02,21.9,79
2281,10.03.2024,11:29:01,1,1,5,7,7,449,0,0.12,0,0.76,0.02,22,78
2282,10.03.2024,11:29:16,1,1,5,7,7,446,0,0.05,0,8.8,0.02,21.2,79
2283,10.03.2024,11:29:31,1,1,5,7,7,436,0,0.02,0,10,0.02,21.1,80
2284,10.03.2024,11:29:46,1,1,5,7,7,441,0,0.02,0,10,0.02,20.8,81
2285,10.03.2024,11:30:01,1,1,5,7,7,434,0,0.02,0,10,0.02,21.5,80
2286,10.03.2024,11:30:16,1,1,5,7,7,447,0,0.08,0,10,0.02,21.5,79
2287,10.03.2024,11:30:31,1,1,5,7,7,444,0,0.13,0,10,0.02,22.1,78
2288,10.03.2024,11:30:46,1,1,4,5,5,445,0,0.1,0,10,0.02,21.9,77
2289,10.03.2024,11:31:01,1,1,4,5,5,442,0,0.07,0,10,0.02,21.6,79
2290,10.03.2024,11:31:16,1,1,4,6,6,446,0,0.03,0,10,0.02,21.6,78
2291,10.03.2024,11:31:31,1,1,5,7,7,461,0,0.02,0,10,0.02,21.4,79
2292,10.03.2024,11:31:46,1,1,4,5,5,460,0,0.02,0,10,0.02,20.8,80
2293,10.03.2024,11:32:01,1,1,5,7,7,455,0,0.02,0,10,0.02,20.9,81
2294,10.03.2024,11:32:16,1,1,4,5,5,452,0,0.05,0,6.26,0.02,21.2,79
2295,10.03.2024,11:32:31,1,1,4,5,5,443,0,0.08,0,10,0.02,21,80
2296,10.03.2024,11:32:46,1,1,4,5,5,457,0,0.18,0,10,0.02,21.1,79
2297,10.03.2024,11:33:01,1,1,4,5,5,460,0,0.1,0,10,0.02,20.4,81
2298,10.03.2024,11:33:16,1,1,4,5,5,448,0,0.06,0,10,0.02,20.6,82
2299,10.03.2024,11:33:31,1,1,2,4,4,452,0,0.06,0,8.46,0.02,20.5,81
2300,10.03.2024,11:33:46,1,1,2,4,4,457,0,0.08,0,10,0.02,20.9,81
2301,10.03.2024,11:34:01,1,1,2,4,4,459,0,0.19,0,10,0.02,21.1,80
2302,10.03.2024,11:34:16,1,1,2,4,4,476,0,0.19,0,10,0.02,20.6,80
2303,10.03.2024,11:34:31,1,1,4,5,5,450,0,0.05,0,10,0.03,20.4,81
2304,10.03.2024,11:34:46,1,1,4,5,5,457,0,0.02,0,10,0.02,20.5,82
2305,10.03.2024,11:35:01,1,1,4,6,6,458,0,0.19,0,0.95,0.02,20.7,81
2306,10.03.2024,11:35:16,1,1,5,7,7,461,0,0.15,0,0.65,0.02,21,81
2307,10.03.2024,11:35:31,1,1,5,7,7,459,0,0.17,0,1.7,0.02,21.1,80
2308,10.03.2024,11:35:46,1,1,4,5,5,453,0,0.08,0,10,0.02,21.2,80
2309,10.03.2024,11:36:01,1,1,4,5,5,449,0,0.03,0,10,0.02,21,80
2310,10.03.2024,11:36:16,1,1,4,5,5,459,0,0.04,0,10,0.02,21.5,80
2311,10.03.2024,11:36:31,1,1,4,5,5,453,0,0.08,0,0.86,0.02,21.7,78
2312,10.03.2024,11:36:46,1,1,4,5,5,447,0,0.08,0,0.62,0.02,21.7,79
2313,10.03.2024,11:37:01,1,1,3,4,4,448,0,0.03,0,2.5,0.02,22,78
2314,10.03.2024,11:37:16,1,1,2,4,4,448,0,0.02,0,5.8,0.02,21.7,79
2315,10.03.2024,11:37:31,1,1,2,4,4,444,0,0.05,0,0.89,0.02,22.1,78
2316,10.03.2024,11:37:46,1,1,2,4,4,444,0,0.02,0,10,0.02,21.8,79
2317,10.03.2024,11:38:01,1,1,3,4,4,454,0,0.04,0,10,0.02,21.4,79
2318,10.03.2024,11:38:16,1,1,4,5,5,437,0,0.05,0,2.9,0.02,21.4,80
2319,10.03.2024,11:38:32,1,1,4,5,5,446,0,0.03,0,0.77,0.02,21.3,80
2320,10.03.2024,11:38:47,1,1,4,5,5,448,0,0.02,0,10,0.02,21.4,79
2321,10.03.2024,11:39:02,1,1,3,4,4,450,0,0.02,0,5.1,0.02,21.3,80
2322,10.03.2024,11:39:17,1,1,4,5,5,452,0,0.05,0,0.66,0.02,22,79
2323,10.03.2024,11:39:32,1,1,4,5,5,451,1,0.03,0,0.65,0.02,21.7,79
2324,10.03.2024,11:39:47,1,1,4,5,5,444,1,0.06,0,0.29,0.02,21.8,79
2325,10.03.2024,11:40:02,1,1,4,5,5,452,1,0.04,0,0.55,0.02,21.7,78
2326,10.03.2024,11:40:17,1,1,2,4,4,454,1,0.02,0,5.8,0.02,21.6,79
2327,10.03.2024,11:40:32,1,1,2,4,4,452,1,0.02,0,4.7,0.02,20.9,80
2328,10.03.2024,11:40:47,1,1,2,4,4,454,1,0.02,0,10,0.02,20.8,81
2329,10.03.2024,11:41:02,1,1,2,4,4,448,1,0.02,0,10,0.02,20.7,81
2330,10.03.2024,11:41:17,1,1,4,5,5,451,1,0.04,0,10,0.02,20.9,81
2331,10.03.2024,11:41:32,1,1,4,5,5,459,0,0.1,0,0.68,0.02,21.3,81
2332,10.03.2024,11:41:47,1,1,4,5,5,456,1,0.19,0,0.65,0.02,21.9,79
2333,10.03.2024,11:42:02,1,1,4,5,5,452,1,0.15,0,10,0.02,22.2,78
2334,10.03.2024,11:42:17,1,1,4,5,5,438,1,0.14,0,10,0.02,22.4,77
2335,10.03.2024,11:42:32,1,1,3,4,4,433,1,0.05,0,10,0.02,22,78
2336,10.03.2024,11:42:47,1,1,2,4,4,446,0,0.02,0,10,0.02,21.7,79
2337,10.03.2024,11:43:02,1,1,2,4,4,440,0,0.05,0,10,0.02,21.1,80
2338,10.03.2024,11:43:17,1,1,4,5,5,449,0,0.02,0,10,0.02,21.2,81
2339,10.03.2024,11:43:32,1,1,4,5,5,442,0,0.02,0,10,0.02,21.7,79
2340,10.03.2024,11:43:47,1,1,4,5,5,445,0,0.05,0,10,0.02,21.5,78
2341,10.03.2024,11:44:02,1,1,4,5,5,446,0,0.1,0,10,0.02,21.6,79
2342,10.03.2024,11:44:17,1,1,4,5,5,457,0,0.05,0,10,0.02,21.3,79
2343,10.03.2024,11:44:32,1,1,2,4,4,457,0,0.03,0,3.06,0.02,21.8,78
2344,10.03.2024,11:44:47,1,1,4,5,5,460,0,0.02,0,6.96,0.02,22.2,77
2345,10.03.2024,11:45:02,1,1,4,5,5,462,0,0.12,0,10,0.02,21.9,77
2346,10.03.2024,11:45:17,1,1,4,5,5,446,0,0.18,0,10,0.02,21.6,78
2347,10.03.2024,11:45:32,1,1,4,5,5,450,0,0.14,0,10,0.02,21.3,79
2348,10.03.2024,11:45:47,1,1,4,5,5,458,0,0.09,0,10,0.02,21.2,80
2349,10.03.2024,11:46:02,1,1,4,5,5,451,0,0.05,0,10,0.02,21.7,80
2350,10.03.2024,11:46:17,1,1,4,5,5,463,0,0.02,0,10,0.02,21.2,79
2351,10.03.2024,11:46:32,1,1,4,5,5,459,0,0.04,0,10,0.02,21.9,79
2352,10.03.2024,11:46:47,1,1,4,5,5,457,0,0.06,0,10,0.02,22.2,78
2353,10.03.2024,11:47:02,1,1,4,5,5,448,0,0.08,0,10,0.02,21.8,78
2354,10.03.2024,11:47:17,1,1,4,5,5,453,0,0.04,0,10,0.02,22.2,78
2355,10.03.2024,11:47:32,1,1,4,5,5,441,0,0.06,0,10,0.02,21.8,79
2356,10.03.2024,11:47:47,1,1,4,5,5,445,0,0.11,0,10,0.02,22,79
2357,10.03.2024,11:48:02,1,1,4,5,5,446,0,0.14,0,5.4,0.02,22.5,77
2358,10.03.2024,11:48:17,1,1,2,4,4,445,0,0.07,0,4.3,0.02,22.1,78
2359,10.03.2024,11:48:32,1,1,3,4,4,439,1,0.05,0,0.85,0.02,21.7,79
2360,10.03.2024,11:48:47,1,1,2,4,4,445,1,0.02,0,0.81,0.02,21.7,79
2361,10.03.2024,11:49:03,1,1,3,4,4,449,1,0.02,0,0.91,0.02,22,79
2362,10.03.2024,11:49:18,1,1,4,5,5,442,0,0.02,0,10,0.02,22.1,79
2363,10.03.2024,11:49:33,1,1,2,4,4,437,0,0.02,0,3.5,0.02,21.8,78
2364,10.03.2024,11:49:48,1,1,4,5,5,437,0,0.02,0,4.2,0.02,21.6,79
2365,10.03.2024,11:50:03,1,1,3,4,4,438,0,0.03,0,0.57,0.02,22.1,79
2366,10.03.2024,11:50:18,1,1,3,4,4,432,0,0.06,0,0.51,0.02,22.7,77
2367,10.03.2024,11:50:33,1,1,4,5,5,435,0,0.02,0,3.7,0.02,22.4,77
2368,10.03.2024,11:50:48,1,1,4,5,5,434,0,0.02,0,4.4,0.02,22.3,77
2369,10.03.2024,11:51:03,1,1,4,5,5,436,0,0.02,0,0.94,0.02,22.6,78
2370,10.03.2024,11:51:18,1,1,4,5,5,435,0,0.02,0,10,0.02,23,76
2371,10.03.2024,11:51:33,1,1,4,6,6,434,0,0.02,0,10,0.02,22.9,76
2372,10.03.2024,11:51:48,1,1,4,6,6,430,0,0.02,0,10,0.02,22.6,76
2373,10.03.2024,11:52:03,1,1,4,6,6,443,0,0.02,0,10,0.02,22.3,77
2374,10.03.2024,11:52:18,1,1,4,6,6,432,0,0.02,0,10,0.02,22.1,78
2375,10.03.2024,11:52:33,1,1,5,7,7,433,0,0.02,0,10,0.02,21.8,78
2376,10.03.2024,11:52:48,1,1,5,7,7,443,0,0.02,0,10,0.02,22.5,77
2377,10.03.2024,11:53:03,1,1,5,8,8,440,0,0.02,0,10,0.02,22.7,76
2378,10.03.2024,11:53:18,1,1,5,8,8,439,0,0.03,0,1.8,0.02,22.3,77
2379,10.03.2024,11:53:33,1,1,5,8,8,443,0,0.02,0,6,0.02,22.4,78
2380,10.03.2024,11:53:48,1,1,5,7,7,439,0,0.02,0,10,0.02,22.1,78
2381,10.03.2024,11:54:03,1,1,5,7,7,429,0,0.02,0,10,0.02,21.7,78
2382,10.03.2024,11:54:18,1,1,5,8,8,434,0,0.02,0,10,0.02,22.2,78
2383,10.03.2024,11:54:33,1,1,5,7,8,438,0,0.02,0,10,0.02,21.9,78
2384,10.03.2024,11:54:48,1,1,5,7,7,436,0,0.08,0,10,0.02,22.7,77
2385,10.03.2024,11:55:03,1,1,5,7,7,435,0,0.13,0,0.8,0.02,22.1,77
2386,10.03.2024,11:55:18,1,1,5,7,7,440,0,0.06,0,0.57,0.02,22.5,77
2387,10.03.2024,11:55:33,1,1,5,7,7,434,0,0.02,0,10,0.02,22.2,77
2388,10.03.2024,11:55:48,1,1,5,7,7,439,0,0.02,0,10,0.02,22.5,77
2389,10.03.2024,11:56:03,1,1,5,7,7,441,1,0.02,0,10,0.02,22.1,77
2390,10.03.2024,11:56:18,1,1,5,7,7,446,1,0.07,0,10,0.02,22.6,77
2391,10.03.2024,11:56:33,1,1,5,7,7,438,1,0.04,0,10,0.02,22.3,77
2392,10.03.2024,11:56:48,1,1,5,8,8,442,1,0.04,0,10,0.02,22.7,77
2393,10.03.2024,11:57:03,1,1,5,8,8,444,1,0.02,0,10,0.02,22.7,76
2394,10.03.2024,11:57:18,1,1,5,8,8,443,1,0.02,0,10,0.02,23,76
2395,10.03.2024,11:57:33,1,1,5,7,7,439,0,0.03,0,10,0.02,23.2,75
2396,10.03.2024,11:57:48,1,1,5,7,7,432,0,0.07,0,10,0.02,22.3,76
2397,10.03.2024,11:58:03,1,1,4,5,5,432,1,0.05,0,10,0.02,21.9,78
2398,10.03.2024,11:58:18,1,1,4,5,5,438,1,0.02,0,10,0.02,21.3,79
2399,10.03.2024,11:58:33,1,1,4,6,6,426,1,0.02,0,10,0.02,21.9,79
2400,10.03.2024,11:58:48,1,1,5,7,7,429,1,0.02,0,10,0.02,22.7,77
2401,10.03.2024,11:59:03,1,1,5,7,7,432,0,0.04,0,10,0.02,22.1,77
2402,10.03.2024,11:59:18,1,1,5,7,7,437,0,0.03,0,10,0.02,22.5,77
2403,10.03.2024,11:59:34,1,1,5,8,8,434,0,0.09,0,10,0.02,22.4,76
2404,10.03.2024,11:59:49,1,1,5,8,8,438,0,0.03,0,6.46,0.02,21.6,78
2405,10.03.2024,12:00:04,1,1,5,7,7,439,0,0.03,0,10,0.02,21.7,78
2406,10.03.2024,12:00:19,1,1,5,7,7,446,0,0.02,0,10,0.02,21.4,79
2407,10.03.2024,12:00:34,1,1,4,5,5,452,0,0.03,0,10,0.02,21.7,79
2408,10.03.2024,12:00:49,1,1,5,7,7,459,0,0.08,0,10,0.02,21.4,78
2409,10.03.2024,12:01:04,1,1,5,7,7,462,0,0.02,0,10,0.02,21.2,80
2410,10.03.2024,12:01:19,1,1,5,7,7,463,0,0.02,0,10,0.02,21.2,80
2411,10.03.2024,12:01:34,1,1,4,5,5,458,0,0.05,0,10,0.02,20.8,80
2412,10.03.2024,12:01:49,1,1,4,5,5,469,0,0.02,0,0.26,0.02,20.7,80
2413,10.03.2024,12:02:04,1,1,2,4,4,455,0,0.06,0,9.36,0.02,21.3,80
2414,10.03.2024,12:02:19,1,1,2,4,4,453,0,0.09,0,10,0.02,20.9,80
2415,10.03.2024,12:02:34,1,1,1,2,2,453,0,0.14,0,7.36,0.02,21.9,78
2416,10.03.2024,12:02:49,1,1,1,2,2,462,0,0.19,0,10,0.02,21.6,77
2417,10.03.2024,12:03:04,1,1,1,2,2,453,0,0.12,0,6.06,0.02,21.4,78
2418,10.03.2024,12:03:19,1,1,2,4,4,453,0,0.1,0,2.66,0.02,21.2,80
2419,10.03.2024,12:03:34,1,1,4,5,5,457,0,0.13,0,10,0.02,21.4,79
2420,10.03.2024,12:03:49,1,1,4,5,5,454,0,0.17,0,10,0.02,21.3,80
2421,10.03.2024,12:04:04,1,1,4,5,5,452,0,0.18,0,10,0.02,21.6,79
2422,10.03.2024,12:04:19,1,1,4,5,5,466,0,0.16,0,10,0.02,20.9,80
2423,10.03.2024,12:04:34,1,1,4,5,5,452,0,0.1,0,10,0.02,20.9,80
2424,10.03.2024,12:04:49,1,1,4,5,5,452,0,0.11,0,10,0.02,21.4,80
2425,10.03.2024,12:05:04,1,1,5,7,7,450,0,0.11,0,0.93,0.02,22,78
2426,10.03.2024,12:05:19,1,1,5,8,8,446,0,0.02,0,10,0.02,21.7,78
2427,10.03.2024,12:05:34,1,1,5,8,8,435,0,0.02,0,10,0.02,20.8,79
2428,10.03.2024,12:05:49,1,1,5,7,7,440,0,0.02,0,0.56,0.02,20.3,81
2429,10.03.2024,12:06:04,1,1,4,5,5,438,0,0.02,0,10,0.02,19.8,83
2430,10.03.2024,12:06:19,1,1,2,4,4,447,0,0.05,0,1.26,0.02,20.6,81
2431,10.03.2024,12:06:34,1,1,1,2,2,452,0,0.23,0,10,0.02,20.7,80
2432,10.03.2024,12:06:49,1,1,1,2,2,456,0,0.13,0,0.26,0.02,20.3,81
2433,10.03.2024,12:07:04,1,1,2,4,4,445,0,0.1,0,10,0.02,20.4,82
2434,10.03.2024,12:07:19,1,1,2,4,4,445,0,0.21,0,8.96,0.02,20.9,80
2435,10.03.2024,12:07:34,1,1,1,2,2,447,0,0.21,0,10,0.02,21.1,80
2436,10.03.2024,12:07:49,1,1,1,2,2,447,0,0.23,0,10,0.02,21,80
2437,10.03.2024,12:08:04,1,1,1,2,2,448,0,0.22,0,10,0.02,20.8,81
2438,10.03.2024,12:08:19,1,1,1,2,2,446,0,0.14,0,10,0.02,20.9,81
2439,10.03.2024,12:08:34,1,1,2,4,4,455,0,0.13,0,10,0.02,21,81
2440,10.03.2024,12:08:49,1,1,2,4,4,441,0,0.04,0,10,0.02,21.2,79
2441,10.03.2024,12:09:04,1,1,3,4,4,456,0,0.02,0,10,0.02,21.3,79
2442,10.03.2024,12:09:19,1,1,4,5,5,452,0,0.09,0,3.76,0.02,21.1,80
2443,10.03.2024,12:09:34,1,1,2,4,4,468,0,0.03,0,10,0.03,21.1,79
2444,10.03.2024,12:09:49,1,1,2,4,4,458,0,0.02,0,10,0.02,20.8,79
2445,10.03.2024,12:10:05,1,1,2,4,4,453,0,0.08,0,10,0.02,21.1,79
2446,10.03.2024,12:10:20,1,1,2,4,4,452,0,0.06,0,10,0.02,20.8,80
2447,10.03.2024,12:10:35,1,1,1,2,2,439,0,0.16,0,10,0.02,20.4,81
2448,10.03.2024,12:10:50,1,1,1,2,2,443,0,0.16,0,10,0.02,21,80
2449,10.03.2024,12:11:05,1,1,1,2,2,443,0,0.13,0,10,0.02,21.2,79
2450,10.03.2024,12:11:20,1,1,2,4,4,443,0,0.11,0,10,0.02,21.1,79
2451,10.03.2024,12:11:35,1,1,2,4,4,434,0,0.1,0,10,0.02,21,79
2452,10.03.2024,12:11:50,1,1,2,4,4,438,0,0.12,0,10,0.02,20.8,79
2453,10.03.2024,12:12:05,1,1,2,4,4,439,0,0.13,0,8.06,0.02,20.4,81
2454,10.03.2024,12:12:20,1,1,2,4,4,448,0,0.18,0,10,0.02,20.4,81
2455,10.03.2024,12:12:35,1,1,2,4,4,449,0,0.19,0,10,0.02,21,80
2456,10.03.2024,12:12:50,1,1,2,4,4,456,0,0.15,0,8.36,0.02,21.1,80
2457,10.03.2024,12:13:05,1,1,1,2,2,457,0,0.21,0,10,0.02,20.8,80
2458,10.03.2024,12:13:20,1,1,1,2,2,454,0,0.17,0,10,0.02,21.3,79
2459,10.03.2024,12:13:35,1,1,1,2,2,448,0,0.13,0,10,0.02,21,79
2460,10.03.2024,12:13:50,1,1,1,2,2,440,0,0.09,0,10,0.02,20.9,80
2461,10.03.2024,12:14:05,1,1,1,2,2,448,0,0.09,0,10,0.02,21.3,79
2462,10.03.2024,12:14:20,1,1,1,3,3,439,0,0.11,0,10,0.02,21.3,79
2463,10.03.2024,12:14:35,1,1,2,4,4,438,0,0.02,0,10,0.02,20.5,80
2464,10.03.2024,12:14:50,1,1,4,5,5,447,0,0.06,0,10,0.02,20.6,81
2465,10.03.2024,12:15:05,1,1,5,7,7,447,0,0.08,0,10,0.02,20.4,81
2466,10.03.2024,12:15:20,1,1,5,7,7,442,0,0.09,0,10,0.02,20.2,82
2467,10.03.2024,12:15:35,1,1,5,7,7,443,0,0.09,0,10,0.02,20.4,82
2468,10.03.2024,12:15:50,1,1,5,7,7,436,0,0.15,0,10,0.02,20.8,82
2469,10.03.2024,12:16:05,1,1,4,5,5,445,0,0.16,0,10,0.02,20.8,81
2470,10.03.2024,12:16:20,1,1,4,5,5,447,0,0.17,0,10,0.02,21.2,80
2471,10.03.2024,12:16:35,1,1,5,7,7,454,0,0.1,0,10,0.02,21.4,80
2472,10.03.2024,12:16:50,1,1,4,5,5,450,0,0.09,0,10,0.02,21.5,80
2473,10.03.2024,12:17:05,1,1,5,7,7,448,0,0.17,0,0.84,0.02,21.7,78
2474,10.03.2024,12:17:20,1,1,5,8,8,447,0,0.07,0,7.8,0.02,21.3,80
2475,10.03.2024,12:17:35,1,1,5,7,7,445,0,0.03,0,10,0.02,21.4,80
2476,10.03.2024,12:17:50,1,1,4,6,6,449,0,0.05,0,10,0.02,21.2,80
2477,10.03.2024,12:18:05,1,1,4,5,5,441,0,0.02,0,10,0.02,21.6,79
2478,10.03.2024,12:18:20,1,1,4,5,5,440,0,0.02,0,10,0.02,20.8,80
2479,10.03.2024,12:18:35,1,1,4,5,5,427,0,0.02,0,10,0.02,20.9,81
2480,10.03.2024,12:18:50,1,1,4,5,5,429,0,0.03,0,10,0.02,21.1,80
2481,10.03.2024,12:19:05,1,1,4,5,5,447,0,0.05,0,10,0.02,21.6,79
2482,10.03.2024,12:19:20,1,1,2,4,4,445,0,0.06,0,10,0.02,21.4,79
2483,10.03.2024,12:19:35,1,1,4,5,5,441,0,0.08,0,10,0.02,21.1,80
2484,10.03.2024,12:19:50,1,1,4,5,5,454,0,0.1,0,10,0.02,21.2,81
2485,10.03.2024,12:20:05,1,1,4,6,6,449,0,0.05,0,10,0.02,21.1,80
2486,10.03.2024,12:20:20,1,1,4,6,6,455,0,0.05,0,10,0.02,21.5,80
2487,10.03.2024,12:20:36,1,1,4,5,5,453,0,0.09,0,10,0.02,21.6,79
2488,10.03.2024,12:20:51,1,1,2,4,4,452,0,0.13,0,3.4,0.02,22.1,78
2489,10.03.2024,12:21:06,1,1,2,4,4,443,0,0.09,0,0.79,0.02,21.7,78
2490,10.03.2024,12:21:21,1,1,2,4,4,435,0,0.02,0,10,0.02,21.3,79
2491,10.03.2024,12:21:36,1,1,2,4,4,438,0,0.02,0,10,0.02,20.9,81
2492,10.03.2024,12:21:51,1,1,2,4,4,439,0,0.02,0,10,0.02,21.7,79
2493,10.03.2024,12:22:06,1,1,2,4,4,436,0,0.04,0,10,0.02,21.3,79
2494,10.03.2024,12:22:21,1,1,3,4,4,439,0,0.09,0,10,0.02,21.4,80
2495,10.03.2024,12:22:36,1,1,5,7,7,442,0,0.02,0,10,0.02,21,80
2496,10.03.2024,12:22:51,1,1,5,7,7,434,0,0.02,0,10,0.02,21.2,80
2497,10.03.2024,12:23:06,1,1,5,7,7,436,0,0.02,0,6.96,0.02,21.7,79
2498,10.03.2024,12:23:21,1,1,5,7,7,444,0,0.06,0,10,0.02,21.9,78
2499,10.03.2024,12:23:36,1,1,4,5,5,442,0,0.09,0,10,0.02,21.9,78
2500,10.03.2024,12:23:51,1,1,4,5,5,441,0,0.08,0,10,0.02,21.7,78
2501,10.03.2024,12:24:06,1,1,4,5,5,442,0,0.06,0,10,0.02,21.4,79
2502,10.03.2024,12:24:21,1,1,4,5,5,449,0,0.08,0,10,0.02,21.1,80
2503,10.03.2024,12:24:36,1,1,4,5,5,455,0,0.02,0,10,0.02,21,80
2504,10.03.2024,12:24:51,1,1,4,5,5,455,0,0.02,0,10,0.02,20.8,80
2505,10.03.2024,12:25:06,1,1,2,4,4,453,0,0.02,0,10,0.02,20.7,80
