id,Date,Complete_Hour,latitude,longitude,PM1,PM2.5,PM10,CO2,TVOC,O3,CO,NO2,CH2O,temperature,humidity
2228,10.03.2024,11:15:44,1,1,5,56,7,398,556,0.57,43.5,10,0.02,21.7,79
2229,10.03.2024,11:15:59,1,1,5,55,7,402,535,0.6,44.8,10,0.02,21.3,79
2230,10.03.2024,11:16:14,1,1,5,53,7,406,379,0.58,46.2,10,0.02,21.1,81
2231,10.03.2024,11:16:29,1,1,4,51,5,413,434,0.6,47.6,7.4,0.02,20.6,81
2232,10.03.2024,11:16:44,1,1,4,47,5,424,560,0.57,49,10,0.02,20.5,82
2233,10.03.2024,11:16:59,1,1,4,48,5,426,308,0.6,50.4,10,0.02,21.5,81
2234,10.03.2024,11:17:14,1,1,4,42,5,426,549,0.58,51.9,10,0.02,21.8,79
2235,10.03.2024,11:17:29,1,1,4,38,5,426,409,0.6,53.4,10,0.02,21.9,79
2236,10.03.2024,11:17:45,1,1,2,34,4,418,508,0.6,54.9,0.85,0.02,22.1,78
2237,10.03.2024,11:18:00,1,1,2,32,4,418,500,0.57,53.7,0.88,0.02,22.2,78
2238,10.03.2024,11:18:15,1,1,4,27,5,411,369,0.6,53.8,10,0.02,22.3,78
2239,10.03.2024,11:18:30,1,1,5,31,7,407,444,0.58,55.8,10,0.02,21.7,78
2240,10.03.2024,11:18:45,1,1,5,35,7,403,310,0.6,49.7,10,0.02,21.6,79
2241,10.03.2024,11:19:00,1,1,5,37,8,398,318,0.62,47.6,10,0.02,22.1,78
2242,10.03.2024,11:19:15,1,1,5,42,7,398,469,0.62,45.4,0.84,0.02,22.4,78
2243,10.03.2024,11:19:30,1,1,4,45,5,402,438,0.62,43.2,0.68,0.02,22.7,77
2244,10.03.2024,11:19:45,1,1,4,47,5,406,347,0.6,41,0.37,0.02,22.6,76
2245,10.03.2024,11:20:00,1,1,4,48,5,413,399,0.6,38.8,1.9,0.02,22.7,76
2246,10.03.2024,11:20:15,1,1,5,49,7,413,349,0.58,36.6,10,0.02,21.9,77
2247,10.03.2024,11:20:30,1,1,5,53,7,413,465,0.58,36.5,10,0.02,21.2,79
2248,10.03.2024,11:20:45,1,1,5,54,7,413,521,0.57,34.8,0.91,0.02,21.2,80
2249,10.03.2024,11:21:00,1,1,4,57,6,434,361,0.6,33.1,10,0.02,21.1,80
2250,10.03.2024,11:21:15,1,1,4,59,5,434,372,0.58,27.8,10,0.02,22,78
2251,10.03.2024,11:21:30,1,1,5,60,7,428,508,0.6,31.3,0.93,0.02,22.5,77
2252,10.03.2024,11:21:45,1,1,4,60,5,428,357,0.58,36.6,0.89,0.02,22.5,77
2253,10.03.2024,11:22:00,1,1,3,68,5,418,426,0.58,34.4,10,0.02,22.4,76
2254,10.03.2024,11:22:15,1,1,2,69,4,418,476,0.57,32.2,10,0.02,22.4,77
2255,10.03.2024,11:22:30,1,1,2,72,4,409,403,0.6,30,10,0.02,21.2,78
2256,10.03.2024,11:22:45,1,1,2,74,4,409,320,0.58,27.8,10,0.02,20.8,79
2257,10.03.2024,11:23:00,1,1,4,76,5,413,291,0.6,31.3,10,0.02,21.1,79
2258,10.03.2024,11:23:15,1,1,3,76,4,413,427,0.6,33,10,0.02,20.9,80
2259,10.03.2024,11:23:30,1,1,2,69,4,416,283,0.61,34.7,2.86,0.02,21.7,78
2260,10.03.2024,11:23:45,1,1,2,68,4,419,282,0.61,36.4,10,0.02,21.7,78
2261,10.03.2024,11:24:00,1,1,2,60,4,415,315,0.61,38.1,10,0.02,21.1,79
2262,10.03.2024,11:24:15,1,1,3,68,4,413,328,0.61,39.8,10,0.02,20.9,80
2263,10.03.2024,11:24:30,1,1,5,69,7,411,352,0.61,41.5,10,0.02,20.9,80
2264,10.03.2024,11:24:45,1,1,5,74,8,406,431,0.57,43.2,10,0.02,21.5,79
2265,10.03.2024,11:25:00,1,1,5,76,8,413,531,0.6,44.9,10,0.02,21.5,79
2266,10.03.2024,11:25:15,1,1,6,76,8,411,406,0.58,46.6,10,0.02,21.8,79
2267,10.03.2024,11:25:30,1,1,5,76,7,418,354,0.6,48.3,10,0.02,21.6,78
2268,10.03.2024,11:25:45,1,1,5,76,7,428,450,0.61,50,10,0.02,21.6,78
2269,10.03.2024,11:26:00,1,1,5,60,7,434,344,0.61,51.7,10,0.02,21.5,79
2270,10.03.2024,11:26:15,1,1,5,68,7,444,311,0.61,53.4,10,0.02,21.6,79
2271,10.03.2024,11:26:30,1,1,5,69,7,457,555,0.61,52.3,10,0.02,21.8,79
2272,10.03.2024,11:26:45,1,1,5,74,7,486,456,0.61,51,10,0.02,22.1,78
2273,10.03.2024,11:27:00,1,1,5,76,7,486,270,0.61,39.8,10,0.02,22.3,77
2274,10.03.2024,11:27:15,1,1,4,76,6,496,391,0.61,41.5,10,0.02,21.3,78
2275,10.03.2024,11:27:30,1,1,5,69,7,490,342,0.61,43.2,10,0.02,21.7,79
2276,10.03.2024,11:27:45,1,1,4,69,5,494,435,0.61,44.9,10,0.02,21.6,79
2277,10.03.2024,11:28:01,1,1,4,74,5,491,522,0.62,46.6,10,0.02,22.1,78
2278,10.03.2024,11:28:16,1,1,5,76,7,493,463,0.62,48.3,10,0.02,21.9,78
2279,10.03.2024,11:28:31,1,1,4,76,5,494,416,0.62,49.8,10,0.02,22,78
2280,10.03.2024,11:28:46,1,1,5,76,7,490,499,0.62,50.3,0.7,0.02,21.9,79
2281,10.03.2024,11:29:01,1,1,5,76,7,486,443,0.62,50.8,0.76,0.02,22,78
2282,10.03.2024,11:29:16,1,1,5,60,7,486,381,0.62,51.3,8.8,0.02,21.2,79
2283,10.03.2024,11:29:31,1,1,5,68,7,482,464,0.62,51.7,10,0.02,21.1,80
2284,10.03.2024,11:29:46,1,1,5,69,7,482,388,0.62,52.2,10,0.02,20.8,81
2285,10.03.2024,11:30:01,1,1,5,64,7,475,282,0.62,52.7,10,0.02,21.5,80
2286,10.03.2024,11:30:16,1,1,5,68,7,475,465,0.62,53.2,10,0.02,21.5,79
2287,10.03.2024,11:30:31,1,1,5,69,7,469,560,0.58,53.7,10,0.02,22.1,78
2288,10.03.2024,11:30:46,1,1,4,72,5,469,373,0.58,54.1,10,0.02,21.9,77
2289,10.03.2024,11:31:01,1,1,4,74,5,463,350,0.57,54.6,10,0.02,21.6,79
2290,10.03.2024,11:31:16,1,1,4,76,6,463,476,0.6,44.9,10,0.02,21.6,78
2291,10.03.2024,11:31:31,1,1,5,76,7,458,381,0.58,43.2,10,0.02,21.4,79
2292,10.03.2024,11:31:46,1,1,4,69,5,458,428,0.6,40.9,10,0.02,20.8,80
2293,10.03.2024,11:32:01,1,1,5,60,7,447,379,0.62,36,10,0.02,20.9,81
2294,10.03.2024,11:32:16,1,1,4,68,5,442,468,0.61,33,6.26,0.02,21.2,79
2295,10.03.2024,11:32:31,1,1,4,69,5,434,521,0.62,22,10,0.02,21,80
2296,10.03.2024,11:32:46,1,1,4,72,5,434,562,0.62,9.1,10,0.02,21.1,79
2297,10.03.2024,11:33:01,1,1,4,74,5,428,306,0.62,9.8,10,0.02,20.4,81
2298,10.03.2024,11:33:16,1,1,4,76,5,428,360,0.62,10.5,10,0.02,20.6,82
2299,10.03.2024,11:33:31,1,1,2,76,4,418,430,0.62,11.2,8.46,0.02,20.5,81
2300,10.03.2024,11:33:46,1,1,2,69,4,418,364,0.63,11.9,10,0.02,20.9,81
2301,10.03.2024,11:34:01,1,1,2,68,4,409,325,0.63,12.7,10,0.02,21.1,80
2302,10.03.2024,11:34:16,1,1,2,60,4,409,355,0.58,13.4,10,0.02,20.6,80
2303,10.03.2024,11:34:31,1,1,4,68,5,413,450,0.58,14.2,10,0.03,20.4,81
2304,10.03.2024,11:34:46,1,1,4,69,5,413,393,0.57,15,10,0.02,20.5,82
2305,10.03.2024,11:35:01,1,1,4,74,6,416,553,0.6,15.8,0.95,0.02,20.7,81
2306,10.03.2024,11:35:16,1,1,5,76,7,419,392,0.58,16.7,0.65,0.02,21,81
2307,10.03.2024,11:35:31,1,1,5,76,7,415,303,0.6,17.5,1.7,0.02,21.1,80
2308,10.03.2024,11:35:46,1,1,4,76,5,413,433,0.58,18.4,10,0.02,21.2,80
2309,10.03.2024,11:36:01,1,1,4,76,5,411,278,0.58,19.3,10,0.02,21,80
2310,10.03.2024,11:36:16,1,1,4,60,5,406,386,0.57,20.2,10,0.02,21.5,80
2311,10.03.2024,11:36:31,1,1,4,68,5,413,415,0.6,21.1,0.86,0.02,21.7,78
2312,10.03.2024,11:36:46,1,1,4,69,5,411,278,0.58,22.1,0.62,0.02,21.7,79
2313,10.03.2024,11:37:01,1,1,3,74,4,418,411,0.6,23,2.5,0.02,22,78
2314,10.03.2024,11:37:16,1,1,2,76,4,411,377,0.63,24,5.8,0.02,21.7,79
2315,10.03.2024,11:37:31,1,1,2,76,4,406,423,0.63,25,0.89,0.02,22.1,78
2316,10.03.2024,11:37:46,1,1,2,69,4,403,559,0.63,26,10,0.02,21.8,79
2317,10.03.2024,11:38:01,1,1,3,69,4,403,266,0.63,27,10,0.02,21.4,79
2318,10.03.2024,11:38:16,1,1,4,74,5,403,545,0.63,28.1,2.9,0.02,21.4,80
2319,10.03.2024,11:38:32,1,1,4,76,5,398,402,0.63,29.1,0.77,0.02,21.3,80
2320,10.03.2024,11:38:47,1,1,4,76,5,398,319,0.63,30.2,10,0.02,21.4,79
2321,10.03.2024,11:39:02,1,1,3,76,4,402,476,0.63,31.3,5.1,0.02,21.3,80
2322,10.03.2024,11:39:17,1,1,4,76,5,406,535,0.63,32.4,0.66,0.02,22,79
2323,10.03.2024,11:39:32,1,1,4,60,5,413,431,0.64,33.6,0.65,0.02,21.7,79
2324,10.03.2024,11:39:47,1,1,4,68,5,424,306,0.64,34.8,0.29,0.02,21.8,79
2325,10.03.2024,11:40:02,1,1,4,69,5,426,420,0.64,36,0.55,0.02,21.7,78
2326,10.03.2024,11:40:17,1,1,2,64,4,426,417,0.58,37.2,5.8,0.02,21.6,79
2327,10.03.2024,11:40:32,1,1,2,68,4,426,520,0.58,38.5,4.7,0.02,20.9,80
2328,10.03.2024,11:40:47,1,1,2,47,4,418,508,0.57,39.7,10,0.02,20.8,81
2329,10.03.2024,11:41:02,1,1,2,35,4,418,500,0.6,40.9,10,0.02,20.7,81
2330,10.03.2024,11:41:17,1,1,4,21,5,411,511,0.58,42.2,10,0.02,20.9,81
2331,10.03.2024,11:41:32,1,1,4,13,5,407,284,0.6,43.5,0.68,0.02,21.3,81
2332,10.03.2024,11:41:47,1,1,4,11,5,403,505,0.62,44.8,0.65,0.02,21.9,79
2333,10.03.2024,11:42:02,1,1,4,4,5,398,441,0.62,46.2,10,0.02,22.2,78
2334,10.03.2024,11:42:17,1,1,4,11,5,398,290,0.58,47.6,10,0.02,22.4,77
2335,10.03.2024,11:42:32,1,1,3,13,4,402,476,0.58,49,10,0.02,22,78
2336,10.03.2024,11:42:47,1,1,2,16,4,406,562,0.57,50.4,10,0.02,21.7,79
2337,10.03.2024,11:43:02,1,1,2,18,4,413,403,0.6,51.9,10,0.02,21.1,80
2338,10.03.2024,11:43:17,1,1,4,21,5,415,465,0.58,53.7,10,0.02,21.2,81
2339,10.03.2024,11:43:32,1,1,4,24,5,413,563,0.6,53.8,10,0.02,21.7,79
2340,10.03.2024,11:43:47,1,1,4,27,5,411,541,0.58,55.8,10,0.02,21.5,78
2341,10.03.2024,11:44:02,1,1,4,31,5,406,480,0.6,49.7,10,0.02,21.6,79
2342,10.03.2024,11:44:17,1,1,4,35,5,403,393,0.61,47.6,10,0.02,21.3,79
2343,10.03.2024,11:44:32,1,1,2,37,4,403,385,0.6,45.4,3.06,0.02,21.8,78
2344,10.03.2024,11:44:47,1,1,4,42,5,403,481,0.61,43.2,6.96,0.02,22.2,77
2345,10.03.2024,11:45:02,1,1,4,45,5,398,501,0.58,41,10,0.02,21.9,77
2346,10.03.2024,11:45:17,1,1,4,47,5,398,290,0.58,38.8,10,0.02,21.6,78
2347,10.03.2024,11:45:32,1,1,4,48,5,402,350,0.57,36.6,10,0.02,21.3,79
2348,10.03.2024,11:45:47,1,1,4,49,5,406,429,0.6,36.5,10,0.02,21.2,80
2349,10.03.2024,11:46:02,1,1,4,53,5,413,298,0.58,34.8,10,0.02,21.7,80
2350,10.03.2024,11:46:17,1,1,4,54,5,424,556,0.6,33.1,10,0.02,21.2,79
2351,10.03.2024,11:46:32,1,1,4,57,5,426,308,0.61,27.8,10,0.02,21.9,79
2352,10.03.2024,11:46:47,1,1,4,59,5,426,303,0.58,31.3,10,0.02,22.2,78
2353,10.03.2024,11:47:02,1,1,4,60,5,426,494,0.58,36.6,10,0.02,21.8,78
2354,10.03.2024,11:47:17,1,1,4,68,5,418,321,0.57,34.4,10,0.02,22.2,78
2355,10.03.2024,11:47:32,1,1,4,69,5,418,301,0.6,32.2,10,0.02,21.8,79
2356,10.03.2024,11:47:47,1,1,4,72,5,411,331,0.58,30,10,0.02,22,79
2357,10.03.2024,11:48:02,1,1,4,74,5,407,414,0.6,27.8,5.4,0.02,22.5,77
2358,10.03.2024,11:48:17,1,1,2,76,4,403,495,0.61,31.3,4.3,0.02,22.1,78
2359,10.03.2024,11:48:32,1,1,3,76,4,398,357,0.61,33,0.85,0.02,21.7,79
2360,10.03.2024,11:48:47,1,1,2,69,4,398,328,0.61,34.7,0.81,0.02,21.7,79
2361,10.03.2024,11:49:03,1,1,3,68,4,402,328,0.58,36.4,0.91,0.02,22,79
2362,10.03.2024,11:49:18,1,1,4,60,5,406,517,0.58,38.1,10,0.02,22.1,79
2363,10.03.2024,11:49:33,1,1,2,68,4,413,344,0.57,39.8,3.5,0.02,21.8,78
2364,10.03.2024,11:49:48,1,1,4,69,5,413,424,0.6,41.5,4.2,0.02,21.6,79
2365,10.03.2024,11:50:03,1,1,3,74,4,413,317,0.58,43.2,0.57,0.02,22.1,79
2366,10.03.2024,11:50:18,1,1,3,76,4,413,270,0.6,44.9,0.51,0.02,22.7,77
2367,10.03.2024,11:50:33,1,1,4,76,5,434,462,0.62,46.6,3.7,0.02,22.4,77
2368,10.03.2024,11:50:48,1,1,4,76,5,434,499,0.62,48.3,4.4,0.02,22.3,77
2369,10.03.2024,11:51:03,1,1,4,76,5,428,563,0.62,50,0.94,0.02,22.6,78
2370,10.03.2024,11:51:18,1,1,4,60,5,428,525,0.62,51.7,10,0.02,23,76
2371,10.03.2024,11:51:33,1,1,4,68,6,418,433,0.62,53.4,10,0.02,22.9,76
2372,10.03.2024,11:51:48,1,1,4,69,6,418,366,0.58,52.3,10,0.02,22.6,76
2373,10.03.2024,11:52:03,1,1,4,74,6,409,407,0.58,51,10,0.02,22.3,77
2374,10.03.2024,11:52:18,1,1,4,76,6,409,522,0.57,39.8,10,0.02,22.1,78
2375,10.03.2024,11:52:33,1,1,5,76,7,413,487,0.6,41.5,10,0.02,21.8,78
2376,10.03.2024,11:52:48,1,1,5,69,7,413,394,0.58,43.2,10,0.02,22.5,77
2377,10.03.2024,11:53:03,1,1,5,69,8,416,522,0.6,44.9,10,0.02,22.7,76
2378,10.03.2024,11:53:18,1,1,5,74,8,419,362,0.62,46.6,1.8,0.02,22.3,77
2379,10.03.2024,11:53:33,1,1,5,76,8,415,533,0.62,48.3,6,0.02,22.4,78
2380,10.03.2024,11:53:48,1,1,5,76,7,413,295,0.62,49.8,10,0.02,22.1,78
2381,10.03.2024,11:54:03,1,1,5,76,7,411,335,0.62,50.3,10,0.02,21.7,78
2382,10.03.2024,11:54:18,1,1,5,76,8,406,451,0.62,50.8,10,0.02,22.2,78
2383,10.03.2024,11:54:33,1,1,5,60,8,413,552,0.62,51.3,10,0.02,21.9,78
2384,10.03.2024,11:54:48,1,1,5,68,7,411,540,0.58,51.7,10,0.02,22.7,77
2385,10.03.2024,11:55:03,1,1,5,69,7,418,372,0.58,52.2,0.8,0.02,22.1,77
2386,10.03.2024,11:55:18,1,1,5,64,7,428,282,0.57,52.7,0.57,0.02,22.5,77
2387,10.03.2024,11:55:33,1,1,5,76,7,434,469,0.6,53.2,10,0.02,22.2,77
2388,10.03.2024,11:55:48,1,1,5,69,7,444,275,0.58,53.7,10,0.02,22.5,77
2389,10.03.2024,11:56:03,1,1,5,68,7,457,484,0.6,54.1,10,0.02,22.1,77
2390,10.03.2024,11:56:18,1,1,5,47,7,486,342,0.63,54.6,10,0.02,22.6,77
2391,10.03.2024,11:56:33,1,1,5,45,7,486,458,0.63,44.9,10,0.02,22.3,77
2392,10.03.2024,11:56:48,1,1,5,47,8,496,497,0.63,43.2,10,0.02,22.7,77
2393,10.03.2024,11:57:03,1,1,5,48,8,490,512,0.63,40.9,10,0.02,22.7,76
2394,10.03.2024,11:57:18,1,1,5,68,8,494,387,0.63,36,10,0.02,23,76
2395,10.03.2024,11:57:33,1,1,5,47,7,491,419,0.63,33,10,0.02,23.2,75
2396,10.03.2024,11:57:48,1,1,5,76,7,493,377,0.58,22,10,0.02,22.3,76
2397,10.03.2024,11:58:03,1,1,4,74,5,494,342,0.58,9.1,10,0.02,21.9,78
2398,10.03.2024,11:58:18,1,1,4,76,5,490,290,0.57,9.8,10,0.02,21.3,79
2399,10.03.2024,11:58:33,1,1,4,76,6,486,527,0.6,10.5,10,0.02,21.9,79
2400,10.03.2024,11:58:48,1,1,5,74,7,486,300,0.58,11.2,10,0.02,22.7,77
2401,10.03.2024,11:59:03,1,1,5,76,7,482,342,0.6,11.9,10,0.02,22.1,77
2402,10.03.2024,11:59:18,1,1,5,76,7,482,453,0.63,12.7,10,0.02,22.5,77
2403,10.03.2024,11:59:34,1,1,5,69,8,475,309,0.63,13.4,10,0.02,22.4,76
2404,10.03.2024,11:59:49,1,1,5,68,8,475,543,0.63,14.2,6.46,0.02,21.6,78
2405,10.03.2024,12:00:04,1,1,5,60,7,469,278,0.63,15,10,0.02,21.7,78
2406,10.03.2024,12:00:19,1,1,5,68,7,469,364,0.63,15.8,10,0.02,21.4,79
2407,10.03.2024,12:00:34,1,1,4,69,5,463,399,0.63,16.7,10,0.02,21.7,79
2408,10.03.2024,12:00:49,1,1,5,72,7,463,542,0.58,17.5,10,0.02,21.4,78
2409,10.03.2024,12:01:04,1,1,5,74,7,458,390,0.58,18.4,10,0.02,21.2,80
2410,10.03.2024,12:01:19,1,1,5,76,7,458,425,0.57,19.3,10,0.02,21.2,80
2411,10.03.2024,12:01:34,1,1,4,76,5,447,545,0.6,20.2,10,0.02,20.8,80
2412,10.03.2024,12:01:49,1,1,4,69,5,442,285,0.58,21.1,0.26,0.02,20.7,80
2413,10.03.2024,12:02:04,1,1,2,68,4,455,351,0.6,22.1,9.36,0.02,21.3,80
2414,10.03.2024,12:02:19,1,1,2,60,4,453,528,0.64,23,10,0.02,20.9,80
2415,10.03.2024,12:02:34,1,1,1,68,2,453,334,0.64,24,7.36,0.02,21.9,78
2416,10.03.2024,12:02:49,1,1,1,69,2,462,467,0.64,25,10,0.02,21.6,77
2417,10.03.2024,12:03:04,1,1,1,74,2,453,290,0.64,26,6.06,0.02,21.4,78
2418,10.03.2024,12:03:19,1,1,2,76,4,453,484,0.64,27,2.66,0.02,21.2,80
2419,10.03.2024,12:03:34,1,1,4,76,5,457,538,0.64,28.1,10,0.02,21.4,79
2420,10.03.2024,12:03:49,1,1,4,76,5,454,492,0.64,29.1,10,0.02,21.3,80
2421,10.03.2024,12:04:04,1,1,4,76,5,452,416,0.62,30.2,10,0.02,21.6,79
2422,10.03.2024,12:04:19,1,1,4,60,5,466,391,0.62,31.3,10,0.02,20.9,80
2423,10.03.2024,12:04:34,1,1,4,68,5,452,294,0.62,32.4,10,0.02,20.9,80
2424,10.03.2024,12:04:49,1,1,4,69,5,452,550,0.6,33.6,10,0.02,21.4,80
2425,10.03.2024,12:05:04,1,1,5,74,7,450,379,0.6,34.8,0.93,0.02,22,78
2426,10.03.2024,12:05:19,1,1,5,76,8,446,355,0.58,36,10,0.02,21.7,78
2427,10.03.2024,12:05:34,1,1,5,76,8,435,399,0.58,36,10,0.02,20.8,79
2428,10.03.2024,12:05:49,1,1,5,69,7,440,332,0.57,36,0.56,0.02,20.3,81
2429,10.03.2024,12:06:04,1,1,4,69,5,438,469,0.58,39.7,10,0.02,19.8,83
2430,10.03.2024,12:06:19,1,1,2,74,4,447,343,0.58,40.9,1.26,0.02,20.6,81
2431,10.03.2024,12:06:34,1,1,1,76,2,452,450,0.57,42.2,10,0.02,20.7,80
2432,10.03.2024,12:06:49,1,1,1,76,2,456,527,0.6,43.5,0.26,0.02,20.3,81
2433,10.03.2024,12:07:04,1,1,2,76,4,445,295,0.58,44.8,10,0.02,20.4,82
2434,10.03.2024,12:07:19,1,1,2,76,4,445,357,0.6,46.2,8.96,0.02,20.9,80
2435,10.03.2024,12:07:34,1,1,1,60,2,447,420,0.61,47.6,10,0.02,21.1,80
2436,10.03.2024,12:07:49,1,1,1,68,2,447,550,0.58,47.6,10,0.02,21,80
2437,10.03.2024,12:08:04,1,1,1,69,2,448,363,0.58,47.6,10,0.02,20.8,81
2438,10.03.2024,12:08:19,1,1,1,64,2,446,371,0.57,51.9,10,0.02,20.9,81
2439,10.03.2024,12:08:34,1,1,2,76,4,455,441,0.6,51.9,10,0.02,21,81
2440,10.03.2024,12:08:49,1,1,2,69,4,441,375,0.58,51.9,10,0.02,21.2,79
2441,10.03.2024,12:09:04,1,1,3,68,4,434,526,0.6,53.5,10,0.02,21.3,79
2442,10.03.2024,12:09:19,1,1,4,76,5,428,533,0.61,51.9,3.76,0.02,21.1,80
2443,10.03.2024,12:09:34,1,1,2,69,4,428,445,0.61,51.9,10,0.03,21.1,79
2444,10.03.2024,12:09:49,1,1,2,68,4,418,365,0.61,51.9,10,0.02,20.8,79
2445,10.03.2024,12:10:05,1,1,2,47,4,418,548,0.58,44.8,10,0.02,21.1,79
2446,10.03.2024,12:10:20,1,1,2,45,4,409,281,0.58,51.9,10,0.02,20.8,80
2447,10.03.2024,12:10:35,1,1,1,47,2,409,486,0.57,53.5,10,0.02,20.4,81
2448,10.03.2024,12:10:50,1,1,1,48,2,413,336,0.6,44,10,0.02,21,80
2449,10.03.2024,12:11:05,1,1,1,49,2,413,514,0.58,30.3,10,0.02,21.2,79
2450,10.03.2024,12:11:20,1,1,2,53,4,416,361,0.6,40.2,10,0.02,21.1,79
2451,10.03.2024,12:11:35,1,1,2,54,4,419,268,0.61,47.6,10,0.02,21,79
2452,10.03.2024,12:11:50,1,1,2,57,4,415,539,0.61,45.4,10,0.02,20.8,79
2453,10.03.2024,12:12:05,1,1,2,59,4,413,508,0.61,43.2,8.06,0.02,20.4,81
2454,10.03.2024,12:12:20,1,1,2,60,4,411,426,0.61,41,10,0.02,20.4,81
2455,10.03.2024,12:12:35,1,1,2,68,4,411,491,0.61,38.8,10,0.02,21,80
2456,10.03.2024,12:12:50,1,1,2,68,4,406,334,0.61,36.6,8.36,0.02,21.1,80
2457,10.03.2024,12:13:05,1,1,1,47,2,403,526,0.62,36.5,10,0.02,20.8,80
2458,10.03.2024,12:13:20,1,1,1,76,2,403,393,0.62,34.8,10,0.02,21.3,79
2459,10.03.2024,12:13:35,1,1,1,74,2,403,543,0.62,33.1,10,0.02,21,79
2460,10.03.2024,12:13:50,1,1,1,76,2,398,368,0.62,27.8,10,0.02,20.9,80
2461,10.03.2024,12:14:05,1,1,1,76,2,398,532,0.58,31.3,10,0.02,21.3,79
2462,10.03.2024,12:14:20,1,1,1,74,3,402,538,0.58,33,10,0.02,21.3,79
2463,10.03.2024,12:14:35,1,1,2,76,4,406,268,0.57,34.7,10,0.02,20.5,80
2464,10.03.2024,12:14:50,1,1,4,76,5,413,455,0.6,36.4,10,0.02,20.6,81
2465,10.03.2024,12:15:05,1,1,5,69,7,424,440,0.58,38.1,10,0.02,20.4,81
2466,10.03.2024,12:15:20,1,1,5,68,7,426,376,0.6,39.8,10,0.02,20.2,82
2467,10.03.2024,12:15:35,1,1,5,47,7,426,554,0.62,41.5,10,0.02,20.4,82
2468,10.03.2024,12:15:50,1,1,5,45,7,426,497,0.62,43.2,10,0.02,20.8,82
2469,10.03.2024,12:16:05,1,1,4,47,5,418,455,0.62,44.9,10,0.02,20.8,81
2470,10.03.2024,12:16:20,1,1,4,48,5,418,558,0.58,46.6,10,0.02,21.2,80
2471,10.03.2024,12:16:35,1,1,5,68,7,411,530,0.58,48.3,10,0.02,21.4,80
2472,10.03.2024,12:16:50,1,1,4,47,5,407,313,0.57,50,10,0.02,21.5,80
2473,10.03.2024,12:17:05,1,1,5,76,7,403,266,0.6,51.7,0.84,0.02,21.7,78
2474,10.03.2024,12:17:20,1,1,5,74,8,398,429,0.58,53.4,7.8,0.02,21.3,80
2475,10.03.2024,12:17:35,1,1,5,76,7,398,292,0.6,55.1,10,0.02,21.4,80
2476,10.03.2024,12:17:50,1,1,4,76,6,402,456,0.62,50,10,0.02,21.2,80
2477,10.03.2024,12:18:05,1,1,4,74,5,406,416,0.62,51.7,10,0.02,21.6,79
2478,10.03.2024,12:18:20,1,1,4,76,5,413,425,0.62,52.5,10,0.02,20.8,80
2479,10.03.2024,12:18:35,1,1,4,76,5,415,395,0.62,52.6,10,0.02,20.9,81
2480,10.03.2024,12:18:50,1,1,4,69,5,413,525,0.63,52.8,10,0.02,21.1,80
2481,10.03.2024,12:19:05,1,1,4,68,5,411,525,0.63,52.9,10,0.02,21.6,79
2482,10.03.2024,12:19:20,1,1,2,60,4,406,382,0.58,53.1,10,0.02,21.4,79
2483,10.03.2024,12:19:35,1,1,4,68,5,403,430,0.58,52.8,10,0.02,21.1,80
2484,10.03.2024,12:19:50,1,1,4,69,5,403,286,0.57,52.8,10,0.02,21.2,81
2485,10.03.2024,12:20:05,1,1,4,72,6,403,499,0.6,52.9,10,0.02,21.1,80
2486,10.03.2024,12:20:20,1,1,4,74,6,398,399,0.58,52.9,10,0.02,21.5,80
2487,10.03.2024,12:20:36,1,1,4,76,5,398,482,0.6,52.9,10,0.02,21.6,79
2488,10.03.2024,12:20:51,1,1,2,76,4,402,349,0.63,53,3.4,0.02,22.1,78
2489,10.03.2024,12:21:06,1,1,2,69,4,406,448,0.63,53,0.79,0.02,21.7,78
2490,10.03.2024,12:21:21,1,1,2,68,4,413,495,0.63,53.1,10,0.02,21.3,79
2491,10.03.2024,12:21:36,1,1,2,60,4,424,525,0.63,53.1,10,0.02,20.9,81
2492,10.03.2024,12:21:51,1,1,2,68,4,426,417,0.63,53.1,10,0.02,21.7,79
2493,10.03.2024,12:22:06,1,1,2,69,4,426,314,0.63,53.2,10,0.02,21.3,79
2494,10.03.2024,12:22:21,1,1,3,74,4,426,424,0.63,53.2,10,0.02,21.4,80
2495,10.03.2024,12:22:36,1,1,5,76,7,418,483,0.63,53.2,10,0.02,21,80
2496,10.03.2024,12:22:51,1,1,5,76,7,418,406,0.63,50,10,0.02,21.2,80
2497,10.03.2024,12:23:06,1,1,5,76,7,411,270,0.63,51.7,6.96,0.02,21.7,79
2498,10.03.2024,12:23:21,1,1,5,76,7,407,506,0.63,53.4,10,0.02,21.9,78
2499,10.03.2024,12:23:36,1,1,4,60,5,403,470,0.63,55.1,10,0.02,21.9,78
2500,10.03.2024,12:23:51,1,1,4,68,5,398,377,0.63,50,10,0.02,21.7,78
2501,10.03.2024,12:24:06,1,1,4,69,5,398,468,0.63,51.7,10,0.02,21.4,79
2502,10.03.2024,12:24:21,1,1,4,74,5,402,518,0.63,52.5,10,0.02,21.1,80
2503,10.03.2024,12:24:36,1,1,4,76,5,406,447,0.58,51.9,10,0.02,21,80
2504,10.03.2024,12:24:51,1,1,4,76,5,413,504,0.58,51.8,10,0.02,20.8,80
2505,10.03.2024,12:25:06,1,1,2,69,4,413,404,0.57,51.7,10,0.02,20.7,80
